Major.Group,Major.Group.Code,Sub.Major.Group,Sub.Major.Group.Code,Minor.Group,Minor.Group.Code,Unit.Group,Unit.Group.Code,Occupation,Occupation.Code
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Marine Transport Professionals,2312,Ship's Master,231213
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Marine Transport Professionals,2312,Ship's Officer,231214
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Marine Transport Professionals,2312,Marine Surveyor,231215
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Marine Transport Professionals,2312,Marine Transport Professionals nec,231299
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Architects and Landscape Architects,2321,Architect,232111
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Architects and Landscape Architects,2321,Landscape Architect,232112
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Surveyors and Spatial Scientists,2322,code retired (ANZSCO Revision 1),232211
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Surveyors and Spatial Scientists,2322,Surveyor,232212
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Surveyors and Spatial Scientists,2322,Cartographer,232213
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Surveyors and Spatial Scientists,2322,Other Spatial Scientist,232214
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Fashion, Industrial and Jewellery Designers",2323,Fashion Designer,232311
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Fashion, Industrial and Jewellery Designers",2323,Industrial Designer,232312
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Fashion, Industrial and Jewellery Designers",2323,Jewellery Designer,232313
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Graphic and Web Designers, and Illustrators",2324,Graphic Designer,232411
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Graphic and Web Designers, and Illustrators",2324,Illustrator,232412
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Graphic and Web Designers, and Illustrators",2324,Multimedia Designer,232413
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,"Graphic and Web Designers, and Illustrators",2324,Web Designer,232414
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Interior Designers,2325,Interior Designer,232511
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,"Architects, Designers, Planners and Surveyors",232,Urban and Regional Planners,2326,Urban and Regional Planner,232611
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Chemical and Materials Engineers,2331,Chemical Engineer,233111
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Chemical and Materials Engineers,2331,Materials Engineer,233112
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Civil Engineering Professionals,2332,Civil Engineer,233211
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Civil Engineering Professionals,2332,Geotechnical Engineer,233212
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Civil Engineering Professionals,2332,Quantity Surveyor,233213
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Civil Engineering Professionals,2332,Structural Engineer,233214
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Civil Engineering Professionals,2332,Transport Engineer,233215
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Electrical Engineers,2333,Electrical Engineer,233311
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Electronics Engineers,2334,Electronics Engineer,233411
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,"Industrial, Mechanical and Production Engineers",2335,Industrial Engineer,233511
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,"Industrial, Mechanical and Production Engineers",2335,Mechanical Engineer,233512
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,"Industrial, Mechanical and Production Engineers",2335,Production or Plant Engineer,233513
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Mining Engineers,2336,Mining Engineer (excluding Petroleum),233611
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Mining Engineers,2336,Petroleum Engineer,233612
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Aeronautical Engineer,233911
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Agricultural Engineer,233912
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Biomedical Engineer,233913
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Engineering Technologist,233914
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Environmental Engineer,233915
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Naval Architect (Aus) \ Marine Designer (NZ),233916
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Engineering Professionals,233,Other Engineering Professionals,2339,Engineering Professionals nec,233999
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Agricultural and Forestry Scientists,2341,Agricultural Consultant,234111
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Agricultural and Forestry Scientists,2341,Agricultural Scientist,234112
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Agricultural and Forestry Scientists,2341,Forester (Aus) \ Forest Scientist (NZ),234113
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,"Chemists, and Food and Wine Scientists",2342,Chemist,234211
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,"Chemists, and Food and Wine Scientists",2342,Food Technologist,234212
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,"Chemists, and Food and Wine Scientists",2342,Wine Maker,234213
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Environmental Scientists,2343,Conservation Officer,234311
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Environmental Scientists,2343,Environmental Consultant,234312
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Environmental Scientists,2343,Environmental Research Scientist,234313
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Environmental Scientists,2343,Park Ranger,234314
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Environmental Scientists,2343,Environmental Scientists nec,234399
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,"Geologists, Geophysicists and Hydrogeologists",2344,Geologist,234411
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,"Geologists, Geophysicists and Hydrogeologists",2344,Geophysicist,234412
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,"Geologists, Geophysicists and Hydrogeologists",2344,Hydrogeologist,234413
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Life Scientist (General),234511
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,code retired,234512
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Biochemist,234513
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Biotechnologist,234514
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Botanist,234515
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Marine Biologist,234516
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Microbiologist,234517
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Zoologist,234518
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Life Scientists,2345,Life Scientists nec,234599
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Medical Laboratory Scientists,2346,Medical Laboratory Scientist,234611
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Veterinarians,2347,Veterinarian,234711
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Other Natural and Physical Science Professionals,2349,Conservator,234911
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Other Natural and Physical Science Professionals,2349,Metallurgist,234912
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Other Natural and Physical Science Professionals,2349,Meteorologist,234913
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Other Natural and Physical Science Professionals,2349,Physicist,234914
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Other Natural and Physical Science Professionals,2349,Exercise Physiologist,234915
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Natural and Physical Science Professionals,234,Other Natural and Physical Science Professionals,2349,Natural and Physical Science Professionals nec,234999
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Early Childhood (Pre-primary School) Teachers,2411,Early Childhood (Pre-primary School) Teacher,241111
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Early Childhood (Pre-primary School) Teachers,2411,Kaiako Kohanga Reo (Maori Language Nest Teacher),241112
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Primary School Teachers,2412,Kaiako Kura Kaupapa Maori (Maori-medium Primary School Teacher),241211
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Primary School Teachers,2412,Pouako Kura Kaupapa Maori (Maori-medium Primary School Senior Teacher),241212
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Primary School Teachers,2412,Primary School Teacher,241213
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Middle School Teachers (Aus) \ Intermediate School Teachers (NZ),2413,Middle School Teacher (Aus) \ Intermediate School Teacher (NZ),241311
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Secondary School Teachers,2414,Secondary School Teacher,241411
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Special Education Teachers,2415,Special Needs Teacher,241511
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Special Education Teachers,2415,Teacher of the Hearing Impaired,241512
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Special Education Teachers,2415,Teacher of the Sight Impaired,241513
PROFESSIONALS,2,Education Professionals,24,School Teachers,241,Special Education Teachers,2415,Special Education Teachers nec,241599
PROFESSIONALS,2,Education Professionals,24,Tertiary Education Teachers,242,University Lecturers and Tutors,2421,University Lecturer,242111
PROFESSIONALS,2,Education Professionals,24,Tertiary Education Teachers,242,University Lecturers and Tutors,2421,University Tutor,242112
PROFESSIONALS,2,Education Professionals,24,Tertiary Education Teachers,242,Vocational Education Teachers (Aus) \ Polytechnic Teachers (NZ),2422,Vocational Education Teacher (Aus) \ Polytechnic Teacher (NZ),242211
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Education Advisers and Reviewers,2491,Education Adviser,249111
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Education Advisers and Reviewers,2491,Education Reviewer,249112
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Private Tutors and Teachers,2492,Art Teacher (Private Tuition),249211
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Private Tutors and Teachers,2492,Dance Teacher (Private Tuition),249212
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Private Tutors and Teachers,2492,Drama Teacher (Private Tuition),249213
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Private Tutors and Teachers,2492,Music Teacher (Private Tuition),249214
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Private Tutors and Teachers,2492,Private Tutors and Teachers nec,249299
PROFESSIONALS,2,Education Professionals,24,Miscellaneous Education Professionals,249,Teachers of English to Speakers of Other Languages,2493,Teacher of English to Speakers of Other Languages,249311
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Nutrition Professionals,2511,Dietitian,251111
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Nutrition Professionals,2511,Nutritionist,251112
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Medical Imaging Professionals,2512,Medical Diagnostic Radiographer,251211
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Medical Imaging Professionals,2512,Medical Radiation Therapist,251212
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Medical Imaging Professionals,2512,Nuclear Medicine Technologist,251213
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Medical Imaging Professionals,2512,Sonographer,251214
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Occupational and Environmental Health Professionals,2513,Environmental Health Officer,251311
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Occupational and Environmental Health Professionals,2513,Occupational Health and Safety Adviser,251312
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Optometrists and Orthoptists,2514,Optometrist,251411
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Optometrists and Orthoptists,2514,Orthoptist,251412
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Pharmacists,2515,Hospital Pharmacist,251511
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Pharmacists,2515,Industrial Pharmacist,251512
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Pharmacists,2515,Retail Pharmacist,251513
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Other Health Diagnostic and Promotion Professionals,2519,Health Promotion Officer,251911
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Other Health Diagnostic and Promotion Professionals,2519,Orthotist or Prosthetist,251912
PROFESSIONALS,2,Health Professionals,25,Health Diagnostic and Promotion Professionals,251,Other Health Diagnostic and Promotion Professionals,2519,Health Diagnostic and Promotion Professionals nec,251999
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Chiropractors and Osteopaths,2521,Chiropractor,252111
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Chiropractors and Osteopaths,2521,Osteopath,252112
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Complementary Health Therapists,2522,Acupuncturist,252211
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Complementary Health Therapists,2522,Homoeopath,252212
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Complementary Health Therapists,2522,Naturopath,252213
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Complementary Health Therapists,2522,Traditional Chinese Medicine Practitioner,252214
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Complementary Health Therapists,2522,Traditional Maori Health Practitioner,252215
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Complementary Health Therapists,2522,Complementary Health Therapists nec,252299
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Dental Practitioners,2523,Dental Specialist,252311
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Dental Practitioners,2523,Dentist,252312
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Occupational Therapists,2524,Occupational Therapist,252411
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Physiotherapists,2525,Physiotherapist,252511
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Podiatrists,2526,Podiatrist,252611
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Audiologists and Speech Pathologists \ Therapists,2527,Audiologist,252711
PROFESSIONALS,2,Health Professionals,25,Health Therapy Professionals,252,Audiologists and Speech Pathologists \ Therapists,2527,Speech Pathologist (Aus) \ Speech Language Therapist (NZ),252712
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,General  Practitioners and Resident Medical Officers,2531,General  Practitioner,253111
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,General  Practitioners and Resident Medical Officers,2531,Resident Medical Officer,253112
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Anaesthetists,2532,Anaesthetist,253211
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Specialist Physician (General Medicine),253311
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Cardiologist,253312
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Clinical Haematologist,253313
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Medical Oncologist,253314
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Endocrinologist,253315
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Gastroenterologist,253316
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Intensive Care Specialist,253317
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Neurologist,253318
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Paediatrician,253321
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Renal Medicine Specialist,253322
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Rheumatologist,253323
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Thoracic Medicine Specialist,253324
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Specialist Physicians,2533,Specialist Physicians nec,253399
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Psychiatrists,2534,Psychiatrist,253411
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Surgeon (General),253511
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Cardiothoracic Surgeon,253512
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Neurosurgeon,253513
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Orthopaedic Surgeon,253514
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Otorhinolaryngologist,253515
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Paediatric Surgeon,253516
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Plastic and Reconstructive Surgeon,253517
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Urologist,253518
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Surgeons,2535,Vascular Surgeon,253521
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Dermatologist,253911
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Emergency Medicine Specialist,253912
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Obstetrician and Gynaecologist,253913
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Ophthalmologist,253914
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Pathologist,253915
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,code retired (ANZSCO Revision 1),253916
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Diagnostic and Interventional Radiologist,253917
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Radiation Oncologist,253918
PROFESSIONALS,2,Health Professionals,25,Medical Practitioners,253,Other Medical Practitioners,2539,Medical Practitioners nec,253999
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Midwives,2541,Midwife,254111
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Nurse Educators and Researchers,2542,Nurse Educator,254211
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Nurse Educators and Researchers,2542,Nurse Researcher,254212
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Nurse Managers,2543,Nurse Manager,254311
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Nurse Practitioner,254411
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Aged Care),254412
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Child and Family Health),254413
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Community Health),254414
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Critical Care and Emergency),254415
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Developmental Disability),254416
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Disability and Rehabilitation),254417
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Medical),254418
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Medical Practice),254421
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Mental Health),254422
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Perioperative),254423
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Surgical),254424
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurse (Paediatrics),254425
PROFESSIONALS,2,Health Professionals,25,Midwifery and Nursing Professionals,254,Registered Nurses,2544,Registered Nurses nec,254499
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,ICT Business and Systems Analysts,2611,ICT Business Analyst,261111
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,ICT Business and Systems Analysts,2611,Systems Analyst,261112
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Multimedia Specialists and Web Developers,2612,Multimedia Specialist,261211
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Multimedia Specialists and Web Developers,2612,Web Developer,261212
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Software and Applications Programmers,2613,Analyst Programmer,261311
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Software and Applications Programmers,2613,Developer Programmer,261312
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Software and Applications Programmers,2613,Software Engineer,261313
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Software and Applications Programmers,2613,Software Tester,261314
PROFESSIONALS,2,ICT Professionals,26,"Business and Systems Analysts, and Programmers",261,Software and Applications Programmers,2613,Software and Applications Programmers nec,261399
PROFESSIONALS,2,ICT Professionals,26,"Database and Systems Administrators, and ICT Security Specialists",262,"Database and Systems Administrators, and ICT Security Specialists",2621,Database Administrator,262111
PROFESSIONALS,2,ICT Professionals,26,"Database and Systems Administrators, and ICT Security Specialists",262,"Database and Systems Administrators, and ICT Security Specialists",2621,ICT Security Specialist,262112
PROFESSIONALS,2,ICT Professionals,26,"Database and Systems Administrators, and ICT Security Specialists",262,"Database and Systems Administrators, and ICT Security Specialists",2621,Systems Administrator,262113
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,Computer Network Professionals,2631,Computer Network and Systems Engineer,263111
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,Computer Network Professionals,2631,Network Administrator,263112
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,Computer Network Professionals,2631,Network Analyst,263113
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,ICT Support and Test Engineers,2632,ICT Quality Assurance Engineer,263211
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,ICT Support and Test Engineers,2632,ICT Support Engineer,263212
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,ICT Support and Test Engineers,2632,ICT Systems Test Engineer,263213
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,ICT Support and Test Engineers,2632,ICT Support and Test Engineers nec,263299
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,Telecommunications Engineering Professionals,2633,Telecommunications Engineer,263311
PROFESSIONALS,2,ICT Professionals,26,ICT Network and Support Professionals,263,Telecommunications Engineering Professionals,2633,Telecommunications Network Engineer,263312
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Barristers,2711,Barrister,271111
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Judicial and Other Legal Professionals,2712,Judge,271211
